year,sum_mln,organisation_name,organisation_type_name,organisation_type_code,region_code,region_name,gov_support_type
2015,1.516484,Межрегиональное общественное Движение пострадавших в военных конфликтах,Общественное движение,13,61,Ростовская область,grants
2016,1.99825,Межрегиональное общественное Движение пострадавших в военных конфликтах,Общественное движение,13,61,Ростовская область,grants
2014,4.80662,"Общероссийская общественная организация ""Федеральный союз адвокатов России""",Общественная организация,1,00,Министерство юстиции,grants
2016,4.8,"Региональная общественная организация женщин предпринимателей ""Женщины и бизнес""",Общественная организация,1,77,Москва,grants
2013,4.8,"Межрегиональная общественная организация ""Союз молодежи стран СНГ""",Общественная организация,1,77,Москва,grants
2015,4.8,"Общероссийское общественное Конструктивно-экологическое движение России ""КЕДР""",Общественное движение,13,00,Министерство юстиции,grants
2013,1.8,"Новосибирская городская общественная организация ""Гуманитарный проект""",Общественная организация,1,54,Новосибирская область,grants
2016,4.77,"Волгоградская региональная общественная организация по привлечению граждан к здоровому образу жизни ""Измени себя""",Общественная организация,1,34,Волгоградская область,grants
2015,1.5,"Некоммерческое партнерство помощи социально незащищенным слоям населения ""Оплот""",Некоммерческое партнерство,5,77,Москва,grants
2016,3.262617,"Некоммерческое партнерство помощи социально незащищенным слоям населения ""Оплот""",Некоммерческое партнерство,5,77,Москва,grants
2015,2.503535,"Общественная организация ""Федеральная национально-культурная автономия азербайджанцев России""",Национально-культурная автономия,18,00,Министерство юстиции,grants
2016,1.5,"Общественная организация ""Федеральная национально-культурная автономия азербайджанцев России""",Национально-культурная автономия,18,00,Министерство юстиции,grants
2016,4.73408,"""Региональный фонд развития ЖКХ""",Некоммерческий фонд,6,66,Свердловская область,grants
2015,1.5,"Некоммерческое партнерство ""Центр Культурных Инициатив""",Некоммерческое партнерство,5,78,Санкт-Петербург,grants
2016,3,"Некоммерческое партнерство ""Центр Культурных Инициатив""",Некоммерческое партнерство,5,78,Санкт-Петербург,grants
2014,3.125315,"Благотворительный фонд ""Подари мне жизнь""",Некоммерческий фонд,6,03,Республика Бурятия,grants
2016,1.6,"Благотворительный фонд ""Подари мне жизнь""",Некоммерческий фонд,6,03,Республика Бурятия,grants
2013,0.593726,"Благотворительная общественная организация ""Общественный правозащитный Центр Тамбовской области""",Общественная организация,1,68,Тамбовская область,grants
2015,1.706077,"Благотворительная общественная организация ""Общественный правозащитный Центр Тамбовской области""",Общественная организация,1,68,Тамбовская область,grants
2016,2.398491,"Благотворительная общественная организация ""Общественный правозащитный Центр Тамбовской области""",Общественная организация,1,68,Тамбовская область,grants
2016,4.66,"Региональная Молодежная Общественная Организация ""Молодежный духовно-патриотический центр""",Общественная организация,1,61,Ростовская область,grants
2014,1.503932,"Региональная молодежная правозащитная общественная организация ""Национальная Ассоциация молодых юристов Республики Саха (Якутия)""",Общественная организация,1,14,Республика Саха (Якутия),grants
2015,3.15405,"Региональная молодежная правозащитная общественная организация ""Национальная Ассоциация молодых юристов Республики Саха (Якутия)""",Общественная организация,1,14,Республика Саха (Якутия),grants
2014,3.5,"Тюменский региональный общественный благотворительный фонд ""Возрождение Тобольска""",Общественный фонд,11,72,Тюменская область,grants
2013,1.5634,"Нижегородская региональная общественная организация культурно, социально-трудовой реабилитации инвалидов опорников и колясочников ""ИНВАТУР""",Общественная организация,1,52,Нижегородская область,grants
2014,1.185,"Нижегородская региональная общественная организация культурно, социально-трудовой реабилитации инвалидов опорников и колясочников ""ИНВАТУР""",Общественная организация,1,52,Нижегородская область,grants
2015,0.933005,"Нижегородская региональная общественная организация культурно, социально-трудовой реабилитации инвалидов опорников и колясочников ""ИНВАТУР""",Общественная организация,1,52,Нижегородская область,grants
2016,0.95,"Нижегородская региональная общественная организация культурно, социально-трудовой реабилитации инвалидов опорников и колясочников ""ИНВАТУР""",Общественная организация,1,52,Нижегородская область,grants
2015,4.629861,Конгресс муниципальных образований Российской Федерации,"Объединения (союз, ассоциация) юридических лиц",10,77,Москва,grants
2013,0.718098,"Ростовское региональное отделение Общероссийской общественной организации инвалидов ""Всероссийское общество глухих""",Общественная организация,1,61,Ростовская область,grants
2013,4.5,"Автономная некоммерческая организация ""Творческий центр ""Мадригал""",Автономная некоммерческая организация,4,77,Москва,grants
2015,4.604658,"""Межрегиональный учебно-консультационный центр средств массовой информации"" автономная некоммерческая организация",Автономная некоммерческая организация,4,78,Санкт-Петербург,grants
2014,1.4,"Автономная некоммерческая организация ""Авторский центр ""Мир Семьи""",Автономная некоммерческая организация,4,77,Москва,grants
2016,3.2,"Автономная некоммерческая организация ""Авторский центр ""Мир Семьи""",Автономная некоммерческая организация,4,77,Москва,grants
2015,3,"Медицинская автономная некоммерческая организация ""Тверской хоспис ""Анастасия""",Автономная некоммерческая организация,4,69,Тверская область,grants
2016,1.6,"Медицинская автономная некоммерческая организация ""Тверской хоспис ""Анастасия""",Автономная некоммерческая организация,4,69,Тверская область,grants
2014,1.81196,"Республиканская общественная организация ""Центр изучения культуры""",Общественная организация,1,03,Республика Бурятия,grants
2015,2.779,"Республиканская общественная организация ""Центр изучения культуры""",Общественная организация,1,03,Республика Бурятия,grants
2014,0.9,"Вологодская областная молодежная общественная организация ""Вологодский поисковый отряд""",Общественная организация,1,35,Вологодская область,grants
2015,1.1,"Вологодская областная молодежная общественная организация ""Вологодский поисковый отряд""",Общественная организация,1,35,Вологодская область,grants
2016,1,"Вологодская областная молодежная общественная организация ""Вологодский поисковый отряд""",Общественная организация,1,35,Вологодская область,grants
2016,4.247111,"Общероссийская общественная организация ""За качественное образование""",Общественная организация,1,00,Министерство юстиции,grants
2013,0.9,"РЕГИОНАЛЬНАЯ МОЛОДЕЖНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ПОДДЕРЖКИ ГРАЖДАНСКИХ ИНИЦИАТИВ РЕСПУБЛИКИ МАРИЙ ЭЛ ""ОПОРА""",Общественная организация,1,12,Республика Марий Эл,grants
2014,1.841952,"РЕГИОНАЛЬНАЯ МОЛОДЕЖНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ПОДДЕРЖКИ ГРАЖДАНСКИХ ИНИЦИАТИВ РЕСПУБЛИКИ МАРИЙ ЭЛ ""ОПОРА""",Общественная организация,1,12,Республика Марий Эл,grants
2015,1.5,"Тамбовское региональное отделение Общероссийской общественной организации ""ВСЕРОССИЙСКИЙ СТУДЕНЧЕСКИЙ СОЮЗ""",Общественная организация,1,68,Тамбовская область,grants
2016,4.5,"Международный союз общественных объединений ""Конфедерация союзов кинематографистов""",Союз (ассоциация) общественных объединений,20,00,Министерство юстиции,grants
2014,2.5,"Всероссийское общественное движение ""Матери России""",Общественное движение,13,00,Министерство юстиции,grants
2016,2,"Всероссийское общественное движение ""Матери России""",Общественное движение,13,00,Министерство юстиции,grants
2013,2,"Санкт-Петербургское общественное движение социальной поддержки и культурного развития ""Семья""",Общественное движение,13,78,Санкт-Петербург,grants
2014,2.5,"Санкт-Петербургское общественное движение социальной поддержки и культурного развития ""Семья""",Общественное движение,13,78,Санкт-Петербург,grants
2016,4.5,"Благотворительный фонд содействия культуре и спорту ""ЮнОлимп""",Некоммерческий фонд,6,77,Москва,grants
2015,4.5,"Автономная некоммерческая организация ""Содействие""",Автономная некоммерческая организация,4,29,Архангельская область,grants
2014,4.5,"Автономная некоммерческая организация ""Содействие внедрению здорового образа жизни""",Автономная некоммерческая организация,4,77,Москва,grants
2013,1.5,"Саратовская областная общественная организация ""Союз поисковых отрядов ""Искатель""",Общественная организация,1,64,Саратовская область,grants
2015,1.5,"Саратовская областная общественная организация ""Союз поисковых отрядов ""Искатель""",Общественная организация,1,64,Саратовская область,grants
2016,1.5,"Саратовская областная общественная организация ""Союз поисковых отрядов ""Искатель""",Общественная организация,1,64,Саратовская область,grants
2013,2,"Межрегиональная общественная организация содействия патриотическому воспитанию граждан ""Содружество поисковых отрядов""",Общественная организация,1,77,Москва,grants
2014,2.5,"Межрегиональная общественная организация содействия патриотическому воспитанию граждан ""Содружество поисковых отрядов""",Общественная организация,1,77,Москва,grants
2014,2.1,"Негосударственное учреждение дополнительного образования ""Центр военно-патриотического воспитания ""Взлет""",Учреждение,8,27,Хабаровский край,grants
2016,2,"Негосударственное учреждение дополнительного образования ""Центр военно-патриотического воспитания ""Взлет""",Учреждение,8,27,Хабаровский край,grants
2014,1.5,"Некоммерческое партнерство ""Исполком Гражданского форума Уральского федерального округа""",Некоммерческое партнерство,5,66,Свердловская область,grants
2016,2.01785,"Автономная некоммерческая организация ""Молодежный институт социальных программ""",Автономная некоммерческая организация,4,36,Воронежская область,grants
2013,2.97,"Некоммерческое партнерство ""Военно- патриотический клуб ""Голубые береты ДОСААФ России - Панда""",Некоммерческое партнерство,5,78,Санкт-Петербург,grants
2014,1.5,"Некоммерческое партнерство ""Военно- патриотический клуб ""Голубые береты ДОСААФ России - Панда""",Некоммерческое партнерство,5,78,Санкт-Петербург,grants
2016,4.45576,"Автономная некоммерческая благотворительная организация ""Страна живых""",Автономная некоммерческая организация,4,71,Тульская область,grants
2013,1.5,"Региональная общественная организация ""Союз женщин Орловской области""",Общественная организация,1,57,Орловская область,grants
2015,1.5,"Региональная общественная организация ""Союз женщин Орловской области""",Общественная организация,1,57,Орловская область,grants
2016,1.44585,"Региональная общественная организация ""Союз женщин Орловской области""",Общественная организация,1,57,Орловская область,grants
2013,3.5,"Общероссийский союз общественных объединений ""Российская Ассоциация гражданско-патриотического воспитания, правовой и социальной защиты молодежи""",Союз (ассоциация) общественных объединений,20,00,Министерство юстиции,grants
2014,4.38126,"Межрегиональная общественная организация потребителей ""Общество защиты прав автомобилистов""",Общественная организация,1,77,Москва,grants
2016,1,"Автономная некоммерческая организация по проведению культурных мероприятий ""Экология культуры""",Автономная некоммерческая организация,4,50,Московская область,grants
2013,0.302168,"Волгоградская областная правозащитная общественная организация родителей военнослужащих ""Материнское право""",Общественная организация,1,34,Волгоградская область,grants
2014,1.239114,"Волгоградская областная правозащитная общественная организация родителей военнослужащих ""Материнское право""",Общественная организация,1,34,Волгоградская область,grants
2015,1.33,"Волгоградская областная правозащитная общественная организация родителей военнослужащих ""Материнское право""",Общественная организация,1,34,Волгоградская область,grants
2016,1.5,"Волгоградская областная правозащитная общественная организация родителей военнослужащих ""Материнское право""",Общественная организация,1,34,Волгоградская область,grants
2014,1.455796,"Региональная общественная организация по защите и реализации гражданских, экономических и социальных прав ""РУССКАЯ ОБЩИНА""",Общественная организация,1,61,Ростовская область,grants
2016,2.89222,"Региональная общественная организация по защите и реализации гражданских, экономических и социальных прав ""РУССКАЯ ОБЩИНА""",Общественная организация,1,61,Ростовская область,grants
2013,0.5,"Краснодарская краевая общественная организация инвалидов ""ВОСХОЖДЕНИЕ""",Общественная организация,1,23,Краснодарский край,grants
2016,3.8,"Краснодарская краевая общественная организация инвалидов ""ВОСХОЖДЕНИЕ""",Общественная организация,1,23,Краснодарский край,grants
2013,2.4,"Самарская региональная общественная организация по содействию защите прав человека ""Достойная помощь""",Общественная организация,1,63,Самарская область,grants
2014,0.971142,"Самарская региональная общественная организация по содействию защите прав человека ""Достойная помощь""",Общественная организация,1,63,Самарская область,grants
2016,0.942656,"Самарская региональная общественная организация по содействию защите прав человека ""Достойная помощь""",Общественная организация,1,63,Самарская область,grants
2016,4.3,Автономная некоммерческая организация социально-культурных услуг «Новые люди»,Автономная некоммерческая организация,4,78,Санкт-Петербург,grants
2015,1.3,"Общероссийская общественная организация ""Ассоциация преподавателей русского языка и литературы высшей школы""",Общественная организация,1,00,Министерство юстиции,grants
2016,3,"Общероссийская общественная организация ""Ассоциация преподавателей русского языка и литературы высшей школы""",Общественная организация,1,00,Министерство юстиции,grants
2013,1.8,Региональный общественный Фонд поисковых отрядов Республики Башкортостан,Общественный фонд,11,02,Республика Башкортостан,grants
2015,2.5,Региональный общественный Фонд поисковых отрядов Республики Башкортостан,Общественный фонд,11,02,Республика Башкортостан,grants
2016,4.29,"Тульская Региональная общественная организация по профилактике наркомании ""ПУЛЬС""",Общественная организация,1,71,Тульская область,grants
2013,1.25,"Некоммерческое партнерство ""Объединение предпринимательских организаций ""ОПОРА""",Некоммерческое партнерство,5,77,Москва,grants
2016,3.023,"Некоммерческое партнерство ""Объединение предпринимательских организаций ""ОПОРА""",Некоммерческое партнерство,5,77,Москва,grants
2015,3.897812,"Фонд поддержки детских национальных и международных программ ""Будущее Планеты""",Некоммерческий фонд,6,77,Москва,grants
2016,4.25,"Межрегиональная социально-просветительская, добровольческая общественная организация ""Агентство добровольной помощи""",Общественная организация,1,78,Санкт-Петербург,grants
2014,4.23822,"Общероссийская общественная организация ""Российский союз налогоплательщиков""",Общественная организация,1,00,Министерство юстиции,grants
2014,2.132093,"Региональная общественная организация по защите прав потребителей в жилищно коммунальной сфере ""Житель"" по Свердловской области",Общественная организация,1,66,Свердловская область,grants
2016,2.088602,"Региональная общественная организация по защите прав потребителей в жилищно коммунальной сфере ""Житель"" по Свердловской области",Общественная организация,1,66,Свердловская область,grants
2014,1,"Хабаровская краевая общественная организация ""Ассамблея народов Хабаровского края""",Общественная организация,1,27,Хабаровский край,grants
2016,3.211018,"Хабаровская краевая общественная организация ""Ассамблея народов Хабаровского края""",Общественная организация,1,27,Хабаровский край,grants
2014,1.548912,"Липецкая областная общественная организация правовой поддержки ""ЮРИСТЫ48""",Общественная организация,1,48,Липецкая область,grants
2016,2.651784,"Липецкая областная общественная организация правовой поддержки ""ЮРИСТЫ48""",Общественная организация,1,48,Липецкая область,grants
2016,4.2,"Межрегиональная общественная организация ""Национальный юридический центр""",Общественная организация,1,34,Волгоградская область,grants
2013,3.5,"Некоммерческое партнерство ""Программа развития дворовых видов спорта""",Некоммерческое партнерство,5,77,Москва,grants
2014,0.7,"Некоммерческое партнерство ""Программа развития дворовых видов спорта""",Некоммерческое партнерство,5,77,Москва,grants
2013,1.2,Новгородский региональный общественный фонд содействия некоммерческим проектам (ФСНП),Общественный фонд,11,53,Новгородская область,grants
2014,1.1,"Некоммерческое партнерство ""Центр содействия распространению методов активного воспитания""",Некоммерческое партнерство,5,74,Челябинская область,grants
2016,3.053605,"Некоммерческое партнерство ""Центр содействия распространению методов активного воспитания""",Некоммерческое партнерство,5,74,Челябинская область,grants
2013,4.140538,"Региональная общественная организация содействия укреплению мира ""Международное ненасилие""",Общественная организация,1,77,Москва,grants
2016,4.14,"Волгоградская региональная общественно-патриотическая организация Клуб ""Сталинград""",Общественная организация,1,34,Волгоградская область,grants
2014,0.8,"Частное образовательное учреждение дополнительного профессионального образования ""Центр профессиональной ориентации""",Учреждение,8,23,Краснодарский край,grants
2014,4.113535,"Благотворительный фонд ""Седьмое небо""",Некоммерческий фонд,6,52,Нижегородская область,grants
2013,1.6,"Территориальная организация студентов столицы Общероссийской общественной организации - ""Российский студенческий профессиональный союз""",Профессиональный союз,2,77,Москва,grants
2014,2.5,"Территориальная организация студентов столицы Общероссийской общественной организации - ""Российский студенческий профессиональный союз""",Профессиональный союз,2,77,Москва,grants
2014,1.2,"Санкт-Петербургская общественная организация ""Экология и бизнес""",Общественная организация,1,78,Санкт-Петербург,grants
2015,3.026385,"Межрегиональная общественная организация ""Федерация современного искусства""",Общественная организация,1,72,Тюменская область,grants
2013,1.13893,"Частное учреждение культуры ""Московский музей дизайна""",Учреждение,8,77,Москва,grants
2015,0.972016,"Региональная общественная организация ""Союз общественных объединений инвалидов Архангельской области""",Общественная организация,1,29,Архангельская область,grants
2013,1.7,Владимирская областная общественная организация Всероссийского общества инвалидов,Общественная организация,1,33,Владимирская область,grants
2015,1.5,Владимирская областная общественная организация Всероссийского общества инвалидов,Общественная организация,1,33,Владимирская область,grants
2013,0.5,"Дагестанская региональная общественная организация ""Ассамблея развития гражданского общества""",Общественная организация,1,05,Республика Дагестан,grants
2015,2.5001,"Региональная Общественная организация по защите прав потребителей в области долевого строительства, страхования и кредитования в городе Санкт-Петербурге",Общественная организация,1,78,Санкт-Петербург,grants
2016,1.5,"Региональная Общественная организация по защите прав потребителей в области долевого строительства, страхования и кредитования в городе Санкт-Петербурге",Общественная организация,1,78,Санкт-Петербург,grants
2014,4,"Некоммерческое партнерство ""Русский Культурный Центр ""СОБОРНАЯ ПЛОЩАДЬ""",Некоммерческое партнерство,5,77,Москва,grants
2016,4,Автономная некоммерческая организация Центр развития и оказания электронных услуг здравоохранения «Здоровье Города»,Автономная некоммерческая организация,4,77,Москва,grants
2014,4,"Некоммерческая организация - Фонд ""Содействия законодательному обеспечению стратегий развития регионов""",Некоммерческий фонд,6,50,Московская область,grants
2013,4,"Международный общественный фонд ""За выживание и развитие человечества""",Общественный фонд,11,00,Министерство юстиции,grants
2013,4,"Самарская областная общественная организация ветеранов (пенсионеров) войны, труда, Вооруженных Сил и правоохранительных органов",Общественная организация,1,63,Самарская область,grants
2013,4,Общественная организация Ямало-Ненецкий Окружной Союз Ветеранов Афганистана,Общественная организация,1,89,Ямало-Ненецкий автономный округ,grants
2016,4,"Крымская региональная общественная организация активных видов спорта, досуга и отдыха ""ФРИРАЙТ""",Общественная организация,1,91,Республика Крым,grants
2013,2,"Региональная молодежная общественная организация содействия духовно-нравственному возрождению общества ""Молодые и взрослые""",Общественная организация,1,77,Москва,grants
2014,2,"Региональная молодежная общественная организация содействия духовно-нравственному возрождению общества ""Молодые и взрослые""",Общественная организация,1,77,Москва,grants
2014,4,"Московский городской фонд по содействию в сохранении и развитии исторических, культурных и духовных ценностей ""Царская дорога""",Некоммерческий фонд,6,77,Москва,grants
2013,4,"Некоммерческое партнерство содействия разработке и изданию мультимедийных программ ""Мультимедиа""",Некоммерческое партнерство,5,77,Москва,grants
2016,4,"Межрегиональная общественная организация содействия поддержке семьи, материнства и детства ""Забота""",Общественная организация,1,77,Москва,grants
2015,2.5,"Тюменский региональный благотворительный фонд ""Старшее поколение""",Некоммерческий фонд,6,72,Тюменская область,grants
2016,1.5,"Тюменский региональный благотворительный фонд ""Старшее поколение""",Некоммерческий фонд,6,72,Тюменская область,grants
2014,4,"Автономная некоммерческая организация поддержки молодежных инициатив ""Современность""",Автономная некоммерческая организация,4,77,Москва,grants
2014,2,Общероссийская общественная организация ветеранов Вооруженных Сил Российской Федерации,Общественная организация,1,00,Министерство юстиции,grants
2015,2,Общероссийская общественная организация ветеранов Вооруженных Сил Российской Федерации,Общественная организация,1,00,Министерство юстиции,grants
2015,3.99,"Курская региональная общественная организация ""Ресурсный просветительский центр""",Общественная организация,1,46,Курская область,grants
2013,0.65130999999999994,"Автономная некоммерческая организация социальной адаптации пожилых ""Серебряный возраст""",Автономная некоммерческая организация,4,78,Санкт-Петербург,grants
2016,2.5,"Автономная некоммерческая организация социальной адаптации пожилых ""Серебряный возраст""",Автономная некоммерческая организация,4,78,Санкт-Петербург,grants
2016,1,"Благотворительный фонд ""Социальная деревня ""СВЕТЛАЯ"" для людей с ограниченными возможностями""",Некоммерческий фонд,6,59,Пермский край,grants
2013,1.51745,"Челябинская региональная общественная социально-правозащитная организация ""Правосознание""",Общественная организация,1,74,Челябинская область,grants
2014,1.2336,"Челябинская региональная общественная социально-правозащитная организация ""Правосознание""",Общественная организация,1,74,Челябинская область,grants
2016,1.2,"Челябинская региональная общественная социально-правозащитная организация ""Правосознание""",Общественная организация,1,74,Челябинская область,grants
2016,2,"Фонд поддержки социальных и культурных инициатив ""Новая высота""",Некоммерческий фонд,6,78,Санкт-Петербург,grants
2016,3,"Автономная некоммерческая организация ""Культурный центр ""Шаг""",Автономная некоммерческая организация,4,77,Москва,grants
2013,1.2,"Некоммерческое партнерство ""Сибирский центр социальных технологий""",Некоммерческое партнерство,5,22,Алтайский край,grants
2015,0.7,"Некоммерческое партнерство ""Сибирский центр социальных технологий""",Некоммерческое партнерство,5,22,Алтайский край,grants
2016,2,"Некоммерческое партнерство ""Сибирский центр социальных технологий""",Некоммерческое партнерство,5,22,Алтайский край,grants
2013,2.64,"Ярославское Областное Отделение Общероссийского благотворительного общественного фонда ""Российский фонд милосердия и здоровья""",Общественный фонд,11,76,Ярославская область,grants
2015,1.239,"Ярославское Областное Отделение Общероссийского благотворительного общественного фонда ""Российский фонд милосердия и здоровья""",Общественный фонд,11,76,Ярославская область,grants
2013,3.856,"Общественная организация Краснодарского края ""Сочи без наркотиков""",Общественная организация,1,23,Краснодарский край,grants
2013,0.575,"Автономная некоммерческая организация ""Аналитический центр в сфере ЖКХ""",Автономная некоммерческая организация,4,18,Удмуртская Республика,grants
2014,2.5,"Автономная некоммерческая организация ""Аналитический центр в сфере ЖКХ""",Автономная некоммерческая организация,4,18,Удмуртская Республика,grants
2016,0.7735,"Автономная некоммерческая организация ""Аналитический центр в сфере ЖКХ""",Автономная некоммерческая организация,4,18,Удмуртская Республика,grants
2013,0.7,Некоммерческий фонд содействия развитию гражданского общества,Некоммерческий фонд,6,76,Ярославская область,grants
2015,1.48616,Некоммерческий фонд содействия развитию гражданского общества,Некоммерческий фонд,6,76,Ярославская область,grants
2016,1.631728,Некоммерческий фонд содействия развитию гражданского общества,Некоммерческий фонд,6,76,Ярославская область,grants
2014,0.7,"Вологодская областная общественная организация содействия возрождению и развитию культурно-исторических традиций русского народа ""Исток""",Общественная организация,1,35,Вологодская область,grants
2013,0.75,"Межрегиональная благотворительная общественная организация ""Приволжский миграционный центр""",Общественная организация,1,52,Нижегородская область,grants
2014,1.129432,"Межрегиональная благотворительная общественная организация ""Приволжский миграционный центр""",Общественная организация,1,52,Нижегородская область,grants
2015,1.924428,"Межрегиональная благотворительная общественная организация ""Приволжский миграционный центр""",Общественная организация,1,52,Нижегородская область,grants
2016,3.8,"Межрегиональный фонд поддержки молодежных инициатив ""Татьянин день - Приморья""",Некоммерческий фонд,6,25,Приморский край,grants
